Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Bihar,9.9,94361,101228,35828,2018,79,146,4,3,"White, Green, Blue",Standard,Multi-plate,Carburetor
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Nagaland,6.6,218705,233993,17102,2022,49,169,2,4,"Red, Green, White, Black",Disc,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Maharashtra,7.1,122576,136893,11543,2023,71,132,1,3,"Green, Red, Blue",Disc,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Maharashtra,5.9,159429,166203,19273,2023,72,235,2,3,"Blue, Green, White",Standard,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Maharashtra,8.8,84101,90965,41224,2014,77,241,2,2,"Green, Red",ABS,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Goa,8.7,136009,141250,33551,2015,36,148,1,5,"White, Red, Black, Green, Blue",Standard,Automatic,Carburetor
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Haryana,9.2,99147,111620,26940,2014,54,190,2,2,"Red, Blue",ABS,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Manipur,9.4,105847,121570,45278,2018,67,130,4,3,"Black, White, Red",Standard,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Karnataka,5.0,158461,167868,42948,2015,76,225,2,4,"Green, Black, Red, White",Standard,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Chhattisgarh,9.1,76165,85301,42843,2013,65,229,1,3,"Blue, Green, Red",Drum,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Andhra Pradesh,8.1,64772,84500,24968,2013,32,141,4,2,"Blue, Red",ABS,Wet,Carburetor
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Chhattisgarh,5.1,95307,102285,38900,2022,42,184,1,2,"White, Blue",ABS,Wet,Fuel Injection
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Himachal Pradesh,9.7,129622,142273,41778,2023,32,182,4,4,"White, Black, Red, Green",Disc,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Sikkim,9.1,100106,111566,37281,2021,76,218,4,2,"White, Green",Drum,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Arunachal Pradesh,6.9,53600,60613,23035,2017,51,162,1,3,"Green, Blue, Red",Disc,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Bihar,5.2,158790,168103,38422,2024,52,243,4,5,"White, Red, Green, Blue, Black",ABS,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Tamil Nadu,9.3,248524,265513,35624,2017,35,196,1,5,"White, Black, Green, Blue, Red",Standard,Multi-plate,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,West Bengal,5.7,212509,225523,46855,2022,43,165,2,3,"Green, Red, White",Disc,Automatic,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Kerala,9.5,75435,93206,23012,2018,45,160,2,3,"White, Black, Blue",ABS,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Andhra Pradesh,7.8,73817,86507,39783,2014,66,248,1,2,"Green, Blue",ABS,Multi-plate,Carburetor
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Mizoram,8.6,180016,186939,45563,2014,37,146,4,4,"White, Black, Green, Red",Drum,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Tamil Nadu,6.4,200372,209338,15098,2017,53,136,2,5,"Green, Blue, Red, Black, White",Standard,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Manipur,9.6,72611,91342,49075,2015,49,236,1,2,"Blue, Green",Drum,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Nagaland,5.0,62910,69093,23195,2013,43,143,4,4,"Blue, White, Black, Red",Disc,Automatic,Carburetor
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Goa,8.5,52904,72318,23852,2018,42,213,1,5,"Black, Blue, Red, White, Green",ABS,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Meghalaya,6.7,112215,125768,29627,2015,64,223,1,5,"White, Green, Black, Red, Blue",Disc,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,West Bengal,6.0,62215,72876,42630,2015,45,186,2,2,"Blue, Red",Standard,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Chhattisgarh,6.1,141442,152408,15163,2019,51,204,1,5,"Green, Blue, Red, Black, White",Drum,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Goa,9.0,155262,167210,21862,2018,47,223,4,5,"Red, Blue, White, Green, Black",ABS,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Manipur,5.0,186272,195979,48460,2021,36,167,4,3,"Black, Red, Green",Disc,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Arunachal Pradesh,9.4,114234,123753,16835,2015,65,249,2,4,"Red, Blue, Green, White",Disc,Automatic,Carburetor
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Telangana,8.0,210573,224683,41865,2015,73,244,1,5,"Green, White, Blue, Red, Black",Drum,Wet,Carburetor
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Rajasthan,5.6,73672,87295,23119,2015,79,231,2,5,"Blue, Red, White, Green, Black",Disc,Automatic,Fuel Injection
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,West Bengal,6.7,90582,103208,39995,2013,61,229,1,5,"Green, Red, White, Blue, Black",Disc,Multi-plate,Carburetor
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Madhya Pradesh,6.7,247799,265286,25021,2017,61,150,1,5,"Black, Green, Blue, White, Red",Standard,Automatic,Carburetor
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Nagaland,9.8,126769,144095,24789,2015,47,229,2,5,"Blue, White, Black, Red, Green",ABS,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Kerala,6.5,130553,150467,22979,2022,38,249,1,2,"Black, Blue",Standard,Dry,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Goa,8.3,52084,65801,43780,2015,39,184,4,2,"Blue, Black",Standard,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Mizoram,8.8,203792,217915,47175,2014,78,194,2,5,"Blue, Red, Green, Black, White",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Maharashtra,8.4,188425,208239,35523,2020,72,159,1,3,"Green, White, Red",Disc,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Goa,9.9,229548,246937,45002,2020,57,104,1,4,"Red, Black, Green, White",Drum,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,West Bengal,9.9,187207,194490,22137,2017,65,230,1,3,"Red, White, Green",Drum,Dry,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Nagaland,6.8,56899,66087,37374,2018,69,103,1,3,"Black, Green, Blue",Standard,Automatic,Carburetor
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Kerala,8.1,216059,227024,15862,2014,54,158,2,5,"Red, Blue, Green, White, Black",ABS,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Mizoram,8.8,161435,181274,31274,2020,55,221,2,5,"Black, Red, White, Green, Blue",ABS,Wet,Fuel Injection
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Sikkim,7.6,77508,83854,36099,2016,65,126,4,2,"Red, Black",Standard,Multi-plate,Carburetor
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Arunachal Pradesh,7.6,102588,122012,21388,2017,69,131,2,2,"Blue, Red",Drum,Dry,Carburetor
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Gujarat,6.5,184093,193852,29751,2017,31,101,1,5,"Blue, White, Black, Red, Green",Standard,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Rajasthan,7.3,247285,261091,14589,2019,41,248,2,2,"Green, Red",Drum,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Gujarat,7.8,80316,89215,49843,2018,50,165,2,3,"Green, Black, Red",Standard,Automatic,Fuel Injection
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Tamil Nadu,6.8,81830,91670,17033,2017,57,152,2,4,"Red, Green, Black, White",Drum,Automatic,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Tripura,5.6,112009,131714,12954,2016,62,212,2,4,"Red, White, Blue, Black",Drum,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Tripura,7.2,136127,144624,46379,2019,69,228,4,4,"Green, Red, White, Black",Standard,Dry,Fuel Injection
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Arunachal Pradesh,7.5,102332,109278,17769,2017,80,200,1,4,"Black, Blue, Red, Green",Disc,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Arunachal Pradesh,7.0,211863,228999,18884,2014,54,116,1,3,"White, Blue, Green",Disc,Wet,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Meghalaya,8.2,222985,236902,10065,2024,63,187,1,3,"Black, Blue, Green",Disc,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Kerala,8.0,126452,139967,35814,2017,67,248,4,2,"Black, Blue",Disc,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Tripura,5.8,155727,168274,18063,2022,59,160,4,2,"Black, Red",ABS,Dry,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Rajasthan,5.8,79041,92991,23739,2022,71,250,4,2,"White, Green",ABS,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Manipur,6.4,211645,217702,43325,2015,56,223,2,2,"Blue, White",ABS,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Bihar,7.4,174269,187304,40163,2014,79,192,1,4,"White, Red, Black, Green",ABS,Multi-plate,Carburetor
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Gujarat,8.7,134740,151377,33563,2022,74,148,2,3,"Red, Green, White",Standard,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Sikkim,5.7,127359,135414,32287,2019,35,188,4,4,"Green, Red, Blue, Black",Standard,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Rajasthan,9.7,110363,128499,19040,2018,74,150,4,2,"Green, White",Drum,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Uttarakhand,7.4,122426,130862,24752,2014,41,102,2,2,"Black, Green",Disc,Dry,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Andhra Pradesh,5.5,84391,96561,49212,2015,66,136,1,2,"Blue, Red",Drum,Automatic,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Arunachal Pradesh,6.5,241755,252087,22444,2014,58,211,2,2,"Blue, Red",ABS,Automatic,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Nagaland,9.3,94175,111075,43277,2014,51,188,2,5,"Green, White, Black, Blue, Red",Drum,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,West Bengal,6.3,88630,102068,40951,2020,55,144,1,3,"Blue, White, Green",ABS,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Mizoram,9.1,114526,133928,49997,2024,63,184,1,4,"White, Green, Red, Blue",Disc,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Assam,7.2,161662,166921,24252,2021,65,178,4,2,"White, Black",ABS,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Goa,8.5,117376,132480,20438,2020,35,148,4,5,"Red, Green, White, Blue, Black",Drum,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,West Bengal,5.4,229671,243517,19869,2024,33,222,1,3,"Black, Red, Blue",Standard,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Tamil Nadu,9.1,152136,157954,46007,2015,61,239,1,5,"Green, Blue, Red, Black, White",Drum,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Chhattisgarh,6.9,211146,224209,15279,2017,52,200,2,4,"Red, Blue, Black, White",Standard,Multi-plate,Fuel Injection
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Goa,7.3,249338,268408,26054,2018,42,131,1,4,"Red, Black, Blue, Green",Standard,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Madhya Pradesh,9.2,88535,98689,19687,2020,68,119,4,3,"White, Red, Blue",Disc,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Rajasthan,6.1,160319,176436,38023,2015,34,216,2,3,"Red, White, Black",Standard,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Assam,9.7,142139,150739,26848,2013,77,231,1,3,"White, Blue, Black",Standard,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Tamil Nadu,8.5,223012,231796,41264,2013,67,135,2,3,"Blue, Black, White",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Kerala,7.5,182301,194679,27177,2016,49,124,1,5,"Red, White, Black, Green, Blue",Standard,Multi-plate,Carburetor
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Madhya Pradesh,5.7,124254,141183,39336,2021,37,122,4,4,"Black, Blue, Red, Green",Disc,Automatic,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Punjab,7.0,89078,94679,39836,2019,76,214,2,3,"Black, Blue, Red",Drum,Dry,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Gujarat,8.8,118029,128613,10565,2023,67,166,1,2,"White, Black",Drum,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,West Bengal,6.7,79807,90126,41371,2018,43,196,4,5,"White, Red, Blue, Black, Green",Disc,Multi-plate,Carburetor
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Gujarat,6.5,244050,258434,43198,2017,32,112,1,3,"Red, Green, Black",Standard,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Telangana,9.4,169216,188518,42336,2020,68,245,2,4,"Green, Red, Blue, Black",Standard,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Sikkim,9.7,59944,72981,42476,2019,48,130,4,5,"White, Black, Blue, Green, Red",ABS,Wet,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Telangana,8.4,153693,162995,14391,2017,49,150,1,3,"Green, Black, Blue",ABS,Automatic,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Manipur,8.5,139502,150564,32295,2019,75,164,1,5,"Red, Green, White, Blue, Black",ABS,Automatic,Fuel Injection
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Nagaland,8.0,99496,114444,34667,2018,42,179,1,2,"Black, Green",Drum,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Madhya Pradesh,9.0,144546,152585,31941,2017,62,123,1,4,"Green, Black, Blue, White",Drum,Dry,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Jharkhand,5.2,103829,121030,41710,2023,69,160,4,5,"Blue, White, Green, Black, Red",Standard,Multi-plate,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Kerala,9.8,100347,109422,35069,2024,77,241,1,3,"Red, White, Blue",Standard,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Chhattisgarh,7.6,57426,77082,45733,2019,57,120,2,5,"White, Green, Black, Red, Blue",ABS,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Telangana,8.5,126449,140605,47656,2023,33,205,2,4,"Red, Green, Blue, White",Disc,Dry,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Telangana,8.9,197675,216402,29390,2016,79,231,1,2,"Black, Green",Disc,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Madhya Pradesh,9.1,88504,96507,41437,2023,45,214,2,2,"Red, Black",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Rajasthan,8.1,191247,210800,37106,2017,74,121,4,2,"Green, White",Disc,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Uttarakhand,5.9,200950,208063,14028,2017,69,250,2,5,"White, Red, Black, Green, Blue",ABS,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Mizoram,5.2,76370,93403,45935,2018,53,111,1,5,"White, Black, Green, Blue, Red",Disc,Wet,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Rajasthan,6.5,198913,216482,19670,2018,80,230,2,2,"White, Green",Standard,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Bihar,5.4,134873,147687,16836,2019,36,203,4,2,"Green, Black",Drum,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Chhattisgarh,7.5,181136,188590,20392,2021,77,171,2,3,"White, Green, Red",Disc,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Uttarakhand,6.1,143464,159465,20218,2021,36,130,1,4,"Blue, Green, Black, Red",ABS,Automatic,Fuel Injection
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Karnataka,9.4,59280,65383,46190,2019,41,168,2,5,"Red, White, Green, Blue, Black",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Chhattisgarh,9.2,163650,171305,37871,2019,31,104,4,4,"Black, Blue, White, Red",Standard,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Karnataka,6.2,161588,170015,11333,2016,74,240,1,5,"White, Black, Red, Green, Blue",ABS,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Meghalaya,6.4,157149,166660,34785,2019,42,202,4,3,"White, Black, Green",Standard,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Goa,5.1,124307,139601,46635,2023,60,124,1,2,"Green, Red",Disc,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Meghalaya,7.3,167039,174511,17280,2024,33,147,1,2,"Black, White",Standard,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Jharkhand,6.2,228182,246714,42531,2022,77,161,1,4,"Green, Blue, Red, White",ABS,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Tamil Nadu,9.0,90286,106907,11766,2018,73,180,2,2,"White, Green",Drum,Wet,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Punjab,8.9,89743,101829,18132,2014,61,109,2,2,"Blue, Black",Standard,Wet,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Arunachal Pradesh,5.5,231295,243261,29493,2023,33,117,1,2,"Blue, Black",Standard,Multi-plate,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Uttar Pradesh,8.9,227229,233416,19663,2022,65,123,4,4,"Green, White, Blue, Red",Standard,Dry,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Goa,5.8,169687,183965,12874,2021,60,159,2,5,"Black, White, Green, Red, Blue",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Manipur,5.3,128763,146913,30669,2024,59,155,2,2,"Blue, Red",Drum,Wet,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Gujarat,7.3,113291,130956,44056,2022,78,192,4,4,"Black, Green, White, Blue",Disc,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Goa,5.7,193398,205378,19880,2015,78,158,4,2,"White, Green",Disc,Automatic,Carburetor
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Uttarakhand,7.2,188078,198066,37221,2023,49,102,1,3,"Green, Blue, White",ABS,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Goa,6.0,136711,149108,39141,2015,39,242,4,4,"Green, Red, White, Black",Standard,Dry,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Maharashtra,5.4,65563,80321,47382,2021,65,236,4,5,"Blue, White, Black, Green, Red",Standard,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,West Bengal,8.7,159532,170108,10649,2018,38,247,2,3,"Blue, Green, White",ABS,Automatic,Fuel Injection
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Himachal Pradesh,8.3,72304,91298,31525,2018,35,178,1,5,"Green, White, Red, Blue, Black",Disc,Wet,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Odisha,9.4,59269,72484,15355,2017,40,165,2,2,"Red, White",Standard,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Rajasthan,9.0,105003,120479,49770,2014,73,208,4,3,"White, Green, Blue",ABS,Multi-plate,Carburetor
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Telangana,6.1,227012,233863,30729,2016,58,123,4,4,"Red, Green, Blue, White",Drum,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Maharashtra,6.4,63611,72681,19627,2019,37,169,2,5,"Green, Black, Red, White, Blue",Disc,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,West Bengal,8.7,208948,215913,43308,2021,38,229,1,4,"Red, Blue, White, Black",Standard,Multi-plate,Carburetor
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Manipur,7.6,148891,156309,46807,2022,65,147,4,3,"Green, Black, Blue",Standard,Multi-plate,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Bihar,9.2,152714,170491,40956,2019,51,152,4,4,"Red, Blue, Green, White",Disc,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Maharashtra,9.5,173963,190212,28570,2024,67,167,2,2,"Blue, Red",Disc,Automatic,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Mizoram,6.5,125326,135333,49458,2022,39,221,2,3,"Black, Red, Green",Drum,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Bihar,5.1,61902,67475,31005,2014,63,112,2,2,"Red, Blue",Disc,Automatic,Carburetor
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Karnataka,10.0,194779,200207,21121,2024,36,127,2,5,"Black, Blue, White, Red, Green",Drum,Automatic,Carburetor
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Haryana,5.5,124540,131500,18275,2017,58,243,4,5,"Green, White, Red, Black, Blue",Drum,Wet,Fuel Injection
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Sikkim,9.1,139746,150668,12010,2015,79,187,1,5,"Black, White, Red, Green, Blue",Drum,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Uttarakhand,8.4,247742,258189,18761,2019,42,182,4,4,"Blue, Red, Black, Green",Standard,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Arunachal Pradesh,7.2,185255,202234,49586,2014,66,122,4,4,"White, Red, Black, Green",Disc,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Andhra Pradesh,7.4,70993,84106,21946,2021,47,116,1,2,"Green, Red",ABS,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Bihar,7.6,207465,222124,23770,2018,73,115,2,3,"White, Red, Black",Disc,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Sikkim,8.0,148895,157159,37677,2017,33,241,2,3,"Blue, Black, Red",ABS,Automatic,Carburetor
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Odisha,8.2,205894,211723,32953,2017,76,109,1,3,"White, Green, Blue",Disc,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Rajasthan,5.3,211074,222580,35873,2018,48,163,2,4,"Blue, White, Red, Black",Drum,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Meghalaya,9.8,98096,103660,49291,2018,73,221,2,2,"Black, Blue",Drum,Multi-plate,Carburetor
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Tamil Nadu,9.0,223764,237496,40791,2022,44,236,2,3,"White, Green, Black",Disc,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Himachal Pradesh,9.6,247056,262009,42118,2021,71,125,4,4,"Black, Green, Red, Blue",Disc,Dry,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Karnataka,8.0,210902,217455,14128,2021,69,114,2,4,"White, Black, Green, Red",Disc,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Sikkim,6.0,229504,245143,43485,2013,36,103,2,3,"White, Black, Blue",Standard,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Chhattisgarh,9.2,83421,94460,47662,2024,39,120,2,2,"Blue, Red",Standard,Wet,Fuel Injection
